Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR16496303,AMPLICON,501,52046387,PRJNA772946,SAMN22422605,Metagenome or environmental,36458860,BWH,2016-07-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699197,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,91,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,114-3,SRP342268
SRR16496304,AMPLICON,501,44925875,PRJNA772946,SAMN22422604,Metagenome or environmental,31650655,BWH,2016-06-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699196,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,204,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,114-2,SRP342268
SRR16496305,AMPLICON,501,53233132,PRJNA772946,SAMN22422603,Metagenome or environmental,36709651,BWH,2016-06-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699195,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,151,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,114-1,SRP342268
SRR16496306,AMPLICON,500,25602106,PRJNA772946,SAMN22422602,Metagenome or environmental,17944048,BWH,2016-06-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699194,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,131,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,114-0,SRP342268
SRR16496307,AMPLICON,500,27373366,PRJNA772946,SAMN22422601,Metagenome or environmental,19525734,BWH,2016-05-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699193,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,236,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,109-6,SRP342268
SRR16496308,AMPLICON,501,36898825,PRJNA772946,SAMN22422574,Metagenome or environmental,25853018,BWH,2015-12-31,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699192,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,48,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,102-3,SRP342268
SRR16496309,AMPLICON,501,30362083,PRJNA772946,SAMN22422600,Metagenome or environmental,21762052,BWH,2016-04-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699191,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,132,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,109-5,SRP342268
SRR16496310,AMPLICON,500,37227245,PRJNA772946,SAMN22422599,Metagenome or environmental,26307364,BWH,2016-04-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699190,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,9,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,109-4,SRP342268
SRR16496311,AMPLICON,500,42296405,PRJNA772946,SAMN22422848,Metagenome or environmental,26941922,BWH,2019-05-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699189,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,146,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,176-4,SRP342268
SRR16496312,AMPLICON,500,51929774,PRJNA772946,SAMN22422847,Metagenome or environmental,32589818,BWH,2019-04-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699188,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,18,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,176-3,SRP342268
SRR16496313,AMPLICON,500,55431668,PRJNA772946,SAMN22422846,Metagenome or environmental,33835143,BWH,2019-04-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699187,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,92,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,176-2-5,SRP342268
SRR16496314,AMPLICON,501,74895680,PRJNA772946,SAMN22422816,Metagenome or environmental,44837298,BWH,2018-10-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699186,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,85,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,169-1,SRP342268
SRR16496315,AMPLICON,500,23740593,PRJNA772946,SAMN22422815,Metagenome or environmental,14556326,BWH,2018-10-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699185,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,105,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,169-0,SRP342268
SRR16496316,AMPLICON,500,83369586,PRJNA772946,SAMN22422814,Metagenome or environmental,50606884,BWH,2018-10-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699184,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,104,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,168-4,SRP342268
SRR16496317,AMPLICON,500,58688976,PRJNA772946,SAMN22422813,Metagenome or environmental,35918395,BWH,2018-10-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699183,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,234,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,168-3,SRP342268
SRR16496318,AMPLICON,500,56499619,PRJNA772946,SAMN22422812,Metagenome or environmental,34530810,BWH,2018-10-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699182,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,135,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,168-2-5,SRP342268
SRR16496319,AMPLICON,500,91686172,PRJNA772946,SAMN22422811,Metagenome or environmental,54749053,BWH,2018-09-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699181,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,16,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,168-2,SRP342268
SRR16496320,AMPLICON,501,12772779,PRJNA772946,SAMN22422595,Metagenome or environmental,9170289,BWH,2016-03-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699180,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,225,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,109-0,SRP342268
SRR16496321,AMPLICON,500,52552478,PRJNA772946,SAMN22422810,Metagenome or environmental,31668520,BWH,2018-09-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699179,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,162,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,168-1-5,SRP342268
SRR16496322,AMPLICON,500,63761023,PRJNA772946,SAMN22422809,Metagenome or environmental,38381482,BWH,2018-09-23,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699178,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,202,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,168-1,SRP342268
SRR16496323,AMPLICON,500,81390600,PRJNA772946,SAMN22422808,Metagenome or environmental,48770307,BWH,2018-09-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699177,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,108,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,168-0,SRP342268
SRR16496324,AMPLICON,500,50777245,PRJNA772946,SAMN22422807,Metagenome or environmental,30800977,BWH,2018-04-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699176,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,170,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,167-4,SRP342268
SRR16496325,AMPLICON,500,56977291,PRJNA772946,SAMN22422806,Metagenome or environmental,35516401,BWH,2018-04-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699175,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,15,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,167-3,SRP342268
SRR16496326,AMPLICON,501,70687554,PRJNA772946,SAMN22422805,Metagenome or environmental,43057869,BWH,2018-03-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699174,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,221,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,167-2-5,SRP342268
SRR16496327,AMPLICON,501,63223956,PRJNA772946,SAMN22422804,Metagenome or environmental,38305165,BWH,2018-03-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699173,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,84,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,167-2,SRP342268
SRR16496328,AMPLICON,501,67724654,PRJNA772946,SAMN22422803,Metagenome or environmental,41336169,BWH,2018-03-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699172,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,258,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,167-1,SRP342268
SRR16496329,AMPLICON,500,100584799,PRJNA772946,SAMN22422802,Metagenome or environmental,60180536,BWH,2018-11-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699171,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,94,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,165-25,SRP342268
SRR16496330,AMPLICON,500,63620865,PRJNA772946,SAMN22422801,Metagenome or environmental,39716806,BWH,2018-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699170,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,74,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,165-2,SRP342268
SRR16496331,AMPLICON,501,34612834,PRJNA772946,SAMN22422594,Metagenome or environmental,24456693,BWH,2016-04-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699169,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,246,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,108-1,SRP342268
SRR16496332,AMPLICON,501,94302753,PRJNA772946,SAMN22422800,Metagenome or environmental,59912827,BWH,2018-11-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699168,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,60,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,165-15,SRP342268
SRR16496333,AMPLICON,501,59468692,PRJNA772946,SAMN22422799,Metagenome or environmental,37464952,BWH,2018-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699167,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,235,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,165-1,SRP342268
SRR16496334,AMPLICON,500,68381261,PRJNA772946,SAMN22422798,Metagenome or environmental,42322801,BWH,2018-10-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699166,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,158,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,165-0,SRP342268
SRR16496335,AMPLICON,500,58044530,PRJNA772946,SAMN22422797,Metagenome or environmental,37248692,BWH,2018-09-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699165,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,55,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,163-15,SRP342268
SRR16496336,AMPLICON,500,38627331,PRJNA772946,SAMN22422796,Metagenome or environmental,24592372,BWH,2018-09-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699164,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,256,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,163-1,SRP342268
SRR16496337,AMPLICON,501,77975339,PRJNA772946,SAMN22422795,Metagenome or environmental,50808975,BWH,2018-08-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699163,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,168,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,163-0,SRP342268
SRR16496338,AMPLICON,501,50501706,PRJNA772946,SAMN22422794,Metagenome or environmental,32117714,BWH,2018-08-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699162,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,126,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,162-25,SRP342268
SRR16496339,AMPLICON,501,48822163,PRJNA772946,SAMN22422793,Metagenome or environmental,30897056,BWH,2018-08-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699161,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,6,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,162-2,SRP342268
SRR16496340,AMPLICON,501,37562658,PRJNA772946,SAMN22422792,Metagenome or environmental,23900547,BWH,2018-08-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699160,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,248,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,162-1,SRP342268
SRR16496341,AMPLICON,500,41181424,PRJNA772946,SAMN22422791,Metagenome or environmental,26090499,BWH,2018-03-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699159,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,201,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,161-25,SRP342268
SRR16496342,AMPLICON,500,40991825,PRJNA772946,SAMN22422593,Metagenome or environmental,29145229,BWH,2016-03-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699158,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,103,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,108-0,SRP342268
SRR16496343,AMPLICON,500,41090171,PRJNA772946,SAMN22422790,Metagenome or environmental,26519435,BWH,2018-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699157,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,26,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,161-2,SRP342268
SRR16496344,AMPLICON,501,50107705,PRJNA772946,SAMN22422789,Metagenome or environmental,31118776,BWH,2018-03-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699156,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,21,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,161-15,SRP342268
SRR16496345,AMPLICON,501,49061815,PRJNA772946,SAMN22422788,Metagenome or environmental,30635539,BWH,2018-03-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699155,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,123,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,161-1,SRP342268
SRR16496346,AMPLICON,500,33862485,PRJNA772946,SAMN22422584,Metagenome or environmental,24393927,BWH,2016-01-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699154,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,118,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,105-2,SRP342268
SRR16496347,AMPLICON,501,47957785,PRJNA772946,SAMN22422700,Metagenome or environmental,33374205,BWH,2017-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699153,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,166,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,140-2,SRP342268
SRR16496348,AMPLICON,501,37478623,PRJNA772946,SAMN22422699,Metagenome or environmental,27296366,BWH,2017-02-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699152,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,205,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,140-1,SRP342268
SRR16496349,AMPLICON,501,57832878,PRJNA772946,SAMN22422698,Metagenome or environmental,39845886,BWH,2017-02-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699151,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,147,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,139-6,SRP342268
SRR16496350,AMPLICON,501,64417042,PRJNA772946,SAMN22422697,Metagenome or environmental,44143733,BWH,2017-02-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699150,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,185,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,139-5,SRP342268
SRR16496351,AMPLICON,501,91813492,PRJNA772946,SAMN22422696,Metagenome or environmental,62657933,BWH,2017-02-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699149,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,176,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,139-4,SRP342268
SRR16496352,AMPLICON,501,70138219,PRJNA772946,SAMN22422695,Metagenome or environmental,49217826,BWH,2017-01-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699148,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,285,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,139-3,SRP342268
SRR16496353,AMPLICON,501,84349432,PRJNA772946,SAMN22422694,Metagenome or environmental,57790221,BWH,2017-01-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699147,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,182,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,139-2,SRP342268
SRR16496354,AMPLICON,501,30911339,PRJNA772946,SAMN22422693,Metagenome or environmental,21829574,BWH,2017-01-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699146,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,153,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,139-1,SRP342268
SRR16496355,AMPLICON,500,52237627,PRJNA772946,SAMN22422692,Metagenome or environmental,36701100,BWH,2017-01-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699145,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,199,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,139-0,SRP342268
SRR16496356,AMPLICON,500,40543721,PRJNA772946,SAMN22422691,Metagenome or environmental,28946603,BWH,2017-02-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699144,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,273,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,138-6,SRP342268
SRR16496357,AMPLICON,501,26254155,PRJNA772946,SAMN22422583,Metagenome or environmental,18765702,BWH,2016-01-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699143,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,156,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,105-1,SRP342268
SRR16496358,AMPLICON,500,40124612,PRJNA772946,SAMN22422690,Metagenome or environmental,28620425,BWH,2017-01-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699142,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,186,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,138-5,SRP342268
